角度(2θ),强度
56.9,12
56.92,14
56.94,24
56.96,16
56.98,26
57,14
57.02,12
57.04,18
57.06,10
57.08,14
57.1,24
57.12,22
57.14,10
57.16,16
57.18,16
57.2,22
57.22,18
57.24,10
57.26,10
57.28,14
57.3,18
57.32,22
57.34,14
57.36,12
57.38,20
57.4,20
57.42,14
57.44,12
57.46,10
57.48,12
57.5,10
57.52,12
57.54,18
57.56,14
57.58,12
57.6,14
57.62,14
57.64,14
57.66,12
57.68,14
57.7,18
57.72,16
57.74,18
57.76,18
57.78,16
57.8,14
57.82,14
57.84,12
57.86,8
57.88,16
57.9,14
57.92,18
57.94,10
57.96,8
57.98,12
58,14
58.02,14
58.04,16
58.06,16
58.08,18
58.1,22
58.12,10
58.14,16
58.16,14
58.18,14
58.2,14
58.22,18
58.24,14
58.26,12
58.28,22
58.3,22
58.32,14
58.34,12
58.36,18
58.38,22
58.4,12
58.42,10
58.44,10
58.46,18
58.48,16
58.5,12
58.52,16
58.54,14
58.56,10
58.58,22
58.6,20
58.62,18
58.64,14
58.66,14
58.68,16
58.7,22
58.72,18
58.74,16
58.76,16
58.78,16
58.8,10
58.82,2
58.84,10
58.86,14
58.88,14
58.9,12
58.92,18
58.94,6
58.96,8
58.98,18
59,20
59.02,12
59.04,20
59.06,12
59.08,10
59.1,24
59.12,16
59.14,12
59.16,14
59.18,16
59.2,24
59.22,14
59.24,18
59.26,14
59.28,10
59.3,14
59.32,14
59.34,18
59.36,20
59.38,16
59.4,16
59.42,10
59.44,10
59.46,8
59.48,14
59.5,12
59.52,18
59.54,6
59.56,14
59.58,8
59.6,20
59.62,18
59.64,16
59.66,16
59.68,18
59.7,16
59.72,16
59.74,16
59.76,14
59.78,26
59.8,20
59.82,14
59.84,10
59.86,8
59.88,18
59.9,24
59.92,10
59.94,20
59.96,20
59.98,12
60,16
60.02,12
60.04,28
60.06,18
60.08,20
60.1,16
60.12,16
60.14,16
60.16,14
60.18,12
60.2,22
60.22,16
60.24,26
60.26,14
60.28,18
60.3,12
60.32,16
60.34,18
60.36,22
60.38,16
60.4,14
60.42,18
60.44,24
60.46,20
60.48,20
60.5,30
60.52,16
60.54,20
60.56,16
60.58,28
60.6,16
60.62,16
60.64,22
60.66,30
60.68,24
60.7,16
60.72,14
60.74,14
60.76,14
60.78,18
60.8,12
60.82,22
60.84,20
60.86,18
60.88,8
60.9,16
60.92,18
60.94,14
60.96,22
60.98,20
61,18
61.02,16
61.04,20
61.06,20
61.08,24
61.1,18
61.12,20
61.14,24
61.16,28
61.18,16
61.2,20
61.22,20
61.24,18
61.26,18
61.28,16
61.3,14
61.32,20
61.34,20
61.36,26
61.38,24
61.4,22
61.42,18
61.44,20
61.46,18
61.48,16
61.5,22
61.52,26
61.54,18
61.56,22
61.58,24
61.6,20
61.62,34
61.64,16
61.66,20
61.68,18
61.7,22
61.72,26
61.74,20
61.76,32
61.78,20
61.8,28
61.82,16
61.84,24
61.86,32
61.88,20
61.9,22
61.92,22
61.94,20
61.96,16
61.98,20
62,12
62.02,22
62.04,20
62.06,14
62.08,24
62.1,16
62.12,30
62.14,20
62.16,18
62.18,26
62.2,20
62.22,24
62.24,22
62.26,18
62.28,20
62.3,32
62.32,12
62.34,20
62.36,20
62.38,20
62.4,18
62.42,20
62.44,20
62.46,16
62.48,22
62.5,14
62.52,20
62.54,18
62.56,26
62.58,20
62.6,20
62.62,14
62.64,20
62.66,18
62.68,18
62.7,26
62.72,14
62.74,14
62.76,20
62.78,22
62.8,18
62.82,16
62.84,18
62.86,20
62.88,24
62.9,22
62.92,26
62.94,18
62.96,30
62.98,16
63,26
63.02,22
63.04,28
63.06,16
63.08,24
63.1,20
63.12,24
63.14,26
63.16,12
63.18,16
63.2,28
63.22,20
63.24,22
63.26,34
63.28,26
63.3,22
63.32,20
63.34,32
63.36,22
63.38,20
63.4,20
63.42,24
63.44,16
63.46,24
63.48,24
63.5,24
63.52,22
63.54,26
63.56,28
63.58,30
63.6,22
63.62,24
63.64,28
63.66,18
63.68,42
63.7,32
63.72,26
63.74,28
63.76,24
63.78,28
63.8,20
63.82,28
63.84,30
63.86,20
63.88,28
63.9,28
63.92,30
63.94,28
63.96,26
63.98,28
64,30
64.02,34
64.04,22
64.06,26
64.08,42
64.1,22
64.12,26
64.14,26
64.16,38
64.18,36
64.2,24
64.22,30
64.24,32
64.26,18
64.28,20
64.3,34
64.32,34
64.34,26
64.36,22
64.38,34
64.4,30
64.42,26
64.44,36
64.46,22
64.48,30
64.5,24
64.52,34
64.54,18
64.56,24
64.58,20
64.6,18
64.62,36
64.64,24
64.66,28
64.68,22
64.7,20
64.72,24
64.74,22
64.76,28
64.78,28
64.8,24
64.82,24
64.84,22
64.86,16
64.88,18
64.9,22
64.92,28
64.94,20
64.96,18
64.98,18
65,16
65.02,16
65.04,14
65.06,16
65.08,34
65.1,20
65.12,18
65.14,28
65.16,26
65.18,32
65.2,16
65.22,22
65.24,28
65.26,12
65.28,24
65.3,22
65.32,22
65.34,20
65.36,24
65.38,26
65.4,22
65.42,20
65.44,20
65.46,28
65.48,24
65.5,20
65.52,16
65.54,24
65.56,18
65.58,16
65.6,16
65.62,18
65.64,14
65.66,18
65.68,18
65.7,20
65.72,20
65.74,18
65.76,22
65.78,10
65.8,16
65.82,20
65.84,14
65.86,16
65.88,22
65.9,14
65.92,20
65.94,10
65.96,22
65.98,20
66,14
66.02,14
66.04,16
66.06,20
66.08,16
66.1,22
66.12,16
66.14,16
66.16,18
66.18,12
66.2,12
66.22,12
66.24,10
66.26,22
66.28,18
66.3,14
66.32,12
66.34,10
66.36,12
66.38,12
66.4,18
66.42,16
66.44,20
66.46,20
66.48,16
66.5,18
66.52,16
66.54,14
66.56,14
66.58,12
66.6,16
66.62,16
66.64,10
66.66,10
66.68,16
66.7,10
66.72,12
66.74,10
66.76,20
66.78,20
66.8,14
66.82,18
66.84,8
66.86,12
66.88,6
66.9,12
66.92,12
66.94,8
66.96,18
66.98,6
67,10
67.02,12
67.04,6
67.06,20
67.08,10
67.1,10
67.12,16
67.14,10
67.16,16
67.18,8
67.2,14
67.22,10
67.24,10
67.26,8
67.28,10
67.3,16
67.32,6
67.34,14
67.36,8
67.38,12
67.4,6
67.42,6
67.44,12
67.46,12
67.48,6
67.5,8
67.52,14
67.54,14
67.56,10
67.58,6
67.6,10
67.62,12
67.64,14
67.66,8
67.68,12
67.7,14
67.72,12
67.74,12
67.76,16
67.78,10
67.8,12
67.82,8
67.84,12
67.86,12
67.88,6
67.9,12
67.92,4
67.94,12
67.96,12
67.98,8
68,16
68.02,10
68.04,12
68.06,6
68.08,8
68.1,14
68.12,10
68.14,4
68.16,12
68.18,6
68.2,16
68.22,12
68.24,14
68.26,10
68.28,14
68.3,10
68.32,8
68.34,12
68.36,10
68.38,8
68.4,12
68.42,10
68.44,8
68.46,10
68.48,10
68.5,8
68.52,8
68.54,14
68.56,6
68.58,6
68.6,16
68.62,10
68.64,10
68.66,16
68.68,12
68.7,4
68.72,10
68.74,14
68.76,10
68.78,14
68.8,8
68.82,12
68.84,18
68.86,12
68.88,14
68.9,10
68.92,8
68.94,12
68.96,14
68.98,12
69,10
69.02,10
69.04,18
69.06,12
69.08,4
69.1,8
69.12,10
69.14,10
69.16,18
69.18,20
69.2,10
69.22,18
69.24,10
69.26,16
69.28,6
69.3,10
69.32,12
69.34,8
69.36,10
69.38,10
69.4,8
69.42,10
69.44,10
69.46,12
69.48,14
69.5,16
69.52,8
69.54,10
69.56,12
69.58,10
69.6,10
69.62,2
69.64,10
69.66,12
69.68,12
69.7,18
69.72,10
69.74,20
69.76,10
69.78,16
69.8,14
69.82,10
69.84,14
69.86,8
69.88,18
69.9,8
69.92,8
69.94,14
69.96,12
69.98,16
70,12
70.02,8
70.04,8
70.06,18
70.08,10
70.1,10
70.12,12
70.14,20
70.16,18
70.18,8
70.2,16
70.22,16
70.24,8
70.26,16
70.28,8
70.3,12
70.32,16
70.34,12
70.36,10
70.38,12
70.4,12
70.42,14
70.44,16
70.46,14
70.48,8
70.5,14
70.52,12
70.54,14
70.56,12
70.58,12
70.6,10
70.62,10
70.64,8
70.66,10
70.68,10
70.7,4
70.72,10
70.74,8
70.76,14
70.78,12
70.8,12
70.82,8
70.84,8
70.86,16
70.88,10
70.9,20
70.92,18
70.94,10
70.96,6
70.98,10
71,12
71.02,12
71.04,12
71.06,10
71.08,10
71.1,12
71.12,22
71.14,16
71.16,16
71.18,12
71.2,18
71.22,16
71.24,6
71.26,18
71.28,12
71.3,10
71.32,12
71.34,20
71.36,10
71.38,14
71.4,8
71.42,16
71.44,20
71.46,12
71.48,16
71.5,20
71.52,10
71.54,14
71.56,12
71.58,18
71.6,12
71.62,18
71.64,10
71.66,12
71.68,12
71.7,24
71.72,12
71.74,16
71.76,16
71.78,20
71.8,18
71.82,8
71.84,10
71.86,18
71.88,10
71.9,16
71.92,12
71.94,14
71.96,12
71.98,10
72,16
72.02,20
72.04,22
72.06,14
72.08,8
72.1,14
72.12,14
72.14,24
72.16,18
72.18,18
72.2,14
72.22,18
72.24,16
72.26,14
72.28,14
72.3,22
72.32,20
72.34,12
72.36,10
72.38,16
72.4,22
72.42,22
72.44,14
72.46,18
72.48,12
72.5,18
72.52,10
72.54,12
72.56,12
72.58,18
72.6,12
72.62,16
72.64,14
72.66,20
72.68,16
72.7,14
72.72,14
72.74,20
72.76,6
72.78,20
72.8,14
72.82,12
72.84,18
72.86,20
72.88,14
72.9,10
72.92,16
72.94,16
72.96,12
72.98,14
73,14
73.02,14
73.04,16
73.06,12
73.08,12
73.1,10
73.12,10
73.14,10
73.16,12
73.18,18
73.2,14
73.22,20
73.24,16
73.26,14
73.28,16
73.3,18
73.32,14
73.34,16
73.36,18
73.38,12
73.4,20
73.42,16
73.44,26
73.46,16
73.48,16
73.5,22
73.52,14
73.54,16
73.56,12
73.58,26
73.6,8
73.62,12
73.64,14
73.66,14
73.68,14
73.7,18
73.72,14
73.74,24
73.76,16
73.78,18
73.8,16
73.82,10
73.84,18
73.86,18
73.88,16
73.9,18
73.92,18
73.94,10
73.96,12
73.98,6
74,18
74.02,22
74.04,14
74.06,18
74.08,10
74.1,16
74.12,12
74.14,12
74.16,18
74.18,16
74.2,12
74.22,14
74.24,20
74.26,22
74.28,22
74.3,14
74.32,20
74.34,18
74.36,24
74.38,16
74.4,24
74.42,22
74.44,14
74.46,16
74.48,14
74.5,12
74.52,18
74.54,18
74.56,22
74.58,12
74.6,18
74.62,12
74.64,16
74.66,22
74.68,12
74.7,18
74.72,14
74.74,16
74.76,14
74.78,18
74.8,18
74.82,28
74.84,20
74.86,16
74.88,18
74.9,16
74.92,18
74.94,22
74.96,18
74.98,20
75,14
75.02,14
75.04,20
75.06,20
75.08,24
75.1,20
75.12,22
75.14,20
75.16,14
75.18,18
75.2,20
75.22,24
75.24,16
75.26,16
75.28,22
75.3,16
75.32,22
75.34,26
75.36,12
75.38,16
75.4,26
75.42,22
75.44,18
75.46,18
75.48,28
75.5,20
75.52,20
75.54,16
75.56,14
75.58,18
75.6,24
75.62,20
75.64,18
75.66,22
75.68,14
75.7,20
75.72,16
75.74,16
75.76,12
75.78,16
75.8,24
75.82,22
75.84,24
75.86,16
75.88,18
75.9,16
75.92,24
75.94,24
75.96,16
75.98,16
76,12
76.02,22
76.04,26
76.06,16
76.08,20
76.1,32
76.12,20
76.14,26
76.16,18
76.18,20
76.2,20
76.22,16
76.24,24
76.26,18
76.28,22
76.3,26
76.32,22
76.34,14
76.36,18
76.38,16
76.4,18
76.42,22
76.44,16
76.46,16
76.48,18
76.5,14
76.52,24
76.54,24
76.56,20
76.58,16
76.6,20
76.62,22
76.64,12
76.66,26
76.68,20
76.7,22
76.72,18
76.74,16
76.76,20
76.78,20
76.8,12
76.82,18
76.84,20
76.86,16
76.88,16
76.9,12
76.92,18
76.94,14
76.96,18
76.98,10
77,18
77.02,16
77.04,16
77.06,22
77.08,14
77.1,18
77.12,20
77.14,26
77.16,16
77.18,14
77.2,28
77.22,28
77.24,18
77.26,22
77.28,20
77.3,28
77.32,22
77.34,14
77.36,16
77.38,22
77.4,18
77.42,14
77.44,14
77.46,18
77.48,20
77.5,16
77.52,24
77.54,14
77.56,26
77.58,22
77.6,14
77.62,16
77.64,22
77.66,14
77.68,20
77.7,18
77.72,12
77.74,14
77.76,16
77.78,14
77.8,12
77.82,14
77.84,16
77.86,24
77.88,16
77.9,20
77.92,18
77.94,16
77.96,14
77.98,18
78,16
78.02,16
78.04,24
78.06,22
78.08,18
78.1,16
78.12,20
78.14,20
78.16,16
78.18,18
78.2,10
78.22,26
78.24,18
78.26,18
78.28,10
78.3,16
78.32,20
78.34,20
78.36,12
78.38,14
78.4,14
78.42,12
78.44,20
78.46,10
78.48,20
78.5,18
78.52,16
78.54,22
78.56,24
78.58,14
78.6,14
78.62,14
78.64,12
78.66,10
78.68,16
78.7,14
78.72,16
78.74,12
78.76,14
78.78,6
78.8,14
78.82,12
78.84,10
78.86,16
78.88,20
78.9,12
78.92,12
78.94,12
78.96,14
78.98,14
79,14
79.02,4
79.04,20
79.06,18
79.08,16
79.1,14
79.12,12
79.14,10
79.16,12
79.18,10
79.2,16
79.22,14
79.24,16
79.26,8
79.28,14
79.3,14
79.32,10
79.34,14
79.36,16
79.38,6
79.4,8
79.42,16
79.44,12
79.46,6
79.48,12
79.5,14
79.52,10
79.54,8
79.56,6
79.58,14
79.6,6
79.62,8
79.64,12
79.66,12
79.68,12
79.7,2
79.72,10
79.74,6
79.76,12
79.78,14
79.8,10
79.82,12
79.84,10
79.86,12
79.88,14
79.9,12
79.92,12
79.94,10
79.96,12
79.98,12
80,8
